"lemon","partOfSpeech","writtenForm(singular)","writtenForm(plural)","preposition","SyntacticFrame","copulativeArg","prepositionalAdjunct","sense","reference","domain","range","value","filename","gram"
"lexicalEntry-4566","noun","song","song",,"""NounPPFrame""","range","domain","1","dbo:writer","dbo:Song","dbo:Person","""0.850083339683365""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4567","noun","song","song",,"""NounPPFrame""","domain","range","1","dbo:writer","dbo:Song","dbo:Person","""0.850083339683365""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4568","noun","film","film",,"""NounPPFrame""","range","domain","1","dbo:writer","dbo:Song","dbo:Person","""0.802483995518884""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4569","noun","film","film",,"""NounPPFrame""","domain","range","1","dbo:writer","dbo:Song","dbo:Person","""0.802483995518884""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4576","noun","album","album",,"""NounPPFrame""","range","domain","1","dbo:writer","dbo:Song","dbo:Person","""0.772297963386975""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4577","noun","album","album",,"""NounPPFrame""","domain","range","1","dbo:writer","dbo:Song","dbo:Person","""0.772297963386975""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4578","noun","book","book",,"""NounPPFrame""","range","domain","1","dbo:writer","dbo:Song","dbo:Person","""0.765688295350557""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4579","noun","book","book",,"""NounPPFrame""","domain","range","1","dbo:writer","dbo:Song","dbo:Person","""0.765688295350557""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4580","noun","series","series",,"""NounPPFrame""","range","domain","1","dbo:writer","dbo:Song","dbo:Person","""0.761616436952716""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4581","noun","series","series",,"""NounPPFrame""","domain","range","1","dbo:writer","dbo:Song","dbo:Person","""0.761616436952716""","dbo:writer","""""""1-gram"""""""
"lexicalEntry-4582","noun","comic book","comic book",,"""NounPPFrame""","range","domain","1","dbo:writer","dbo:Song","dbo:Person","""0.758323140420359""","dbo:writer","""""""2-gram"""""""
"lexicalEntry-4583","noun","comic book","comic book",,"""NounPPFrame""","domain","range","1","dbo:writer","dbo:Song","dbo:Person","""0.758323140420359""","dbo:writer","""""""2-gram"""""""
